uri,nome,cognome,patronimico,genere_inferito
https://florentiaillustrata.net/resource/person/Massimiliano_Serbolini,Massimiliano,Serbolini,Benedetto,F
https://florentiaillustrata.net/resource/person/Vincenzo_Ferrini,Vincenzo,Ferrini,Giuseppe,F
https://florentiaillustrata.net/resource/person/Giovanni_Rossi,Giovanni,Rossi,Giuseppe,F
https://florentiaillustrata.net/resource/person/Girolamo_Dani,Girolamo,Dani,Giuseppe,F
https://florentiaillustrata.net/resource/person/Gaetano_Bartolini_Baldelli,Gaetano,Bartolini Baldelli,Giuseppe,F
https://florentiaillustrata.net/resource/person/Sebastiano_Betti,Sebastiano,Betti,Pietro,F
https://florentiaillustrata.net/resource/person/Tommaso_Baccani,Tommaso,Baccani,Giuliano,F
https://florentiaillustrata.net/resource/person/Giorgio_Caramelli,Giorgio,Caramelli,Damaso,F
https://florentiaillustrata.net/resource/person/Benedetto_Bulli,Benedetto,Bulli,Vincenzo,F
https://florentiaillustrata.net/resource/person/Antonio_Papini,Antonio,Papini,Domenico,F
https://florentiaillustrata.net/resource/person/Luigi_Ademolli,Luigi,Ademolli,Antonio,F
https://florentiaillustrata.net/resource/person/Francesco_Gargani,Francesco,Gargani,Andrea,F
https://florentiaillustrata.net/resource/person/Giuseppe_Lotteringhi_Della_Stufa,Giuseppe,Lotteringhi Della Stufa,Paolo,F
https://florentiaillustrata.net/resource/person/Valentino_Benini,Valentino,Benini,Pietro,F
https://florentiaillustrata.net/resource/person/Luigi_Marinelli,Luigi,Marinelli,Felice,F
https://florentiaillustrata.net/resource/person/Antonio_Fedi,Antonio,Fedi,Domenico,F
https://florentiaillustrata.net/resource/person/Maddalena_Parigi,Maddalena,Parigi,Michele,F
https://florentiaillustrata.net/resource/person/Alberto_Da_Cepperello,Alberto,Da Cepperello,Pietro Leopoldo,F
https://florentiaillustrata.net/resource/person/Antonio_Bicchi,Antonio,Bicchi,Gaetano,F
https://florentiaillustrata.net/resource/person/Giuseppe_Cremani,Giuseppe,Cremani,Luigi,F
https://florentiaillustrata.net/resource/person/Gaetano_Bruscoli,Gaetano,Bruscoli,Giuseppe,F
https://florentiaillustrata.net/resource/person/Maddalena_Albizzi,Maddalena,Albizzi,Francesco,F
https://florentiaillustrata.net/resource/person/Raffaele_Tani,Raffaele,Tani,,F
https://florentiaillustrata.net/resource/person/Pietro_Bellucci,Pietro,Bellucci,Lorenzo,F
https://florentiaillustrata.net/resource/person/Amalia_Brunacci,Amalia,Brunacci,Angiolo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Della_Stufa,Giuseppe,Della Stufa,Sigismondo,F
https://florentiaillustrata.net/resource/person/Filippo_Buonarroti,Filippo,Buonarroti,Leonardo,F
https://florentiaillustrata.net/resource/person/Ignazio_Pratellesi,Ignazio,Pratellesi,Giuseppe,F
https://florentiaillustrata.net/resource/person/Giuseppe_Del_Potestà,Giuseppe,Del Potestà,Filippo,F
https://florentiaillustrata.net/resource/person/Luigi_Piazzesi,Luigi,Piazzesi,Tommaso,F
https://florentiaillustrata.net/resource/person/Vincenzo_Guarnieri,Vincenzo,Guarnieri,Stefano,F
https://florentiaillustrata.net/resource/person/Domenico_Bucelli,Domenico,Bucelli,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Cosimo_Salvestrini,Cosimo,Salvestrini,Giovan Antonio,F
https://florentiaillustrata.net/resource/person/Pietro_Bolognesi,Pietro,Bolognesi,Gaspero,F
https://florentiaillustrata.net/resource/person/Tommaso_Corsini,Tommaso,Corsini,Bartolommeo,F
https://florentiaillustrata.net/resource/person/Luigi_Altoviti,Luigi,Altoviti,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Luigi_Signorini,Luigi,Signorini,Giovanni,F
https://florentiaillustrata.net/resource/person/Giuseppe_Perini,Giuseppe,Perini,Bernardo,F
https://florentiaillustrata.net/resource/person/Alessandro_Fancelli,Alessandro,Fancelli,Giuseppe,F
https://florentiaillustrata.net/resource/person/Francesco_Bernini,Francesco,Bernini,Giovan Frontino,F
https://florentiaillustrata.net/resource/person/Luigi_Brunacci,Luigi,Brunacci,Cosimo,F
https://florentiaillustrata.net/resource/person/Maria_Petrioli,Maria,Petrioli,Francesco,F
https://florentiaillustrata.net/resource/person/Sebastiano_Margheri,Sebastiano,Margheri,Vincenzo,F
https://florentiaillustrata.net/resource/person/Gaetano_Sbolgi,Gaetano,Sbolgi,Giovan Pietro,F
https://florentiaillustrata.net/resource/person/Antonio_Saccenti,Antonio,Saccenti,Giuseppe,F
https://florentiaillustrata.net/resource/person/Filippo_Matteoni,Filippo,Matteoni,Gaspero,F
https://florentiaillustrata.net/resource/person/Michela_Corri,Michela,Corri,Lorenzo,F
https://florentiaillustrata.net/resource/person/Agostino_Gherardi,Agostino,Gherardi,Gaetano,F
https://florentiaillustrata.net/resource/person/Antonio_Cui,Antonio,Cui,Pasquale,F
https://florentiaillustrata.net/resource/person/Carolina_Bruscoli,Carolina,Bruscoli,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Luca_Pitti_Spini,Luca,Pitti Spini,Roberto,F
https://florentiaillustrata.net/resource/person/Giuseppe_Pananti,Giuseppe,Pananti,,F
https://florentiaillustrata.net/resource/person/Vincenzo_Novelli,Vincenzo,Novelli,Giuseppe,F
https://florentiaillustrata.net/resource/person/Michele_Montani,Michele,Montani,Giuseppe,F
https://florentiaillustrata.net/resource/person/Francesco_Loj,Francesco,Loj,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Francesco_Lampredi,Francesco,Lampredi,Gaspero,F
https://florentiaillustrata.net/resource/person/Giuseppe_Visconti,Giuseppe,Visconti,Pietro,F
https://florentiaillustrata.net/resource/person/Carolina_Domenichini,Carolina,Domenichini,Carlo,F
https://florentiaillustrata.net/resource/person/Domenico_Renzi,Domenico,Renzi,Antonio,F
https://florentiaillustrata.net/resource/person/Benedetto_Luder,Benedetto,Luder,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Paolo_Tramonti,Paolo,Tramonti,Andrea,F
https://florentiaillustrata.net/resource/person/Gaetano_Bongi,Gaetano,Bongi,Giuseppe,F
https://florentiaillustrata.net/resource/person/Orsola_Marghieri,Orsola,Marghieri,Pietro,F
https://florentiaillustrata.net/resource/person/Francesco_Corsini,Francesco,Corsini,Gabbriello,F
https://florentiaillustrata.net/resource/person/Giuseppe_Felici,Giuseppe,Felici,Angelo,F
https://florentiaillustrata.net/resource/person/Sebastiano_Manetti,Sebastiano,Manetti,Giuseppe,F
https://florentiaillustrata.net/resource/person/Pietro_Venturini,Pietro,Venturini,Luigi,F
https://florentiaillustrata.net/resource/person/Gaetano_Giannini,Gaetano,Giannini,Giovanni,F
https://florentiaillustrata.net/resource/person/Lorenzo_Magini,Lorenzo,Magini,Giovanni,F
https://florentiaillustrata.net/resource/person/Antonio_Dini,Antonio,Dini,Benedetto,F
https://florentiaillustrata.net/resource/person/Jacopo_Sati,Jacopo,Sati,Santi,F
https://florentiaillustrata.net/resource/person/Stefano_Fabbrini,Stefano,Fabbrini,Antonio,F
https://florentiaillustrata.net/resource/person/Gaetano_Ciardi,Gaetano,Ciardi,Antonio,F
https://florentiaillustrata.net/resource/person/Carlo_Busi,Carlo,Busi,Giovanni,F
https://florentiaillustrata.net/resource/person/Ernesta_Bruscoli,Ernesta,Bruscoli,Giovacchino,F
https://florentiaillustrata.net/resource/person/Francesco_Calenzoli,Francesco,Calenzoli,Giuseppe,F
https://florentiaillustrata.net/resource/person/Angelo_Occupati,Angelo,Occupati,Giuseppe,F
https://florentiaillustrata.net/resource/person/Filippo_Bianchi,Filippo,Bianchi,Pietro,F
https://florentiaillustrata.net/resource/person/Vincenzo_Cambini,Vincenzo,Cambini,Giuseppe,F
https://florentiaillustrata.net/resource/person/Gaetano_Marinari,Gaetano,Marinari,Antonio,F
https://florentiaillustrata.net/resource/person/Pietro_Cecchi,Pietro,Cecchi,Luigi,F
https://florentiaillustrata.net/resource/person/Luigi_Passeri,Luigi,Passeri,Sebastiano,F
https://florentiaillustrata.net/resource/person/Pietro_Sciarelli,Pietro,Sciarelli,Bernardino,F
https://florentiaillustrata.net/resource/person/Martino_Massai,Martino,Massai,Giuseppe,F
https://florentiaillustrata.net/resource/person/Filippo_Cremoncini,Filippo,Cremoncini,Luigi,F
https://florentiaillustrata.net/resource/person/Gaetano_Garinei,Gaetano,Garinei,Vincenzo,F
https://florentiaillustrata.net/resource/person/Antonio_Poggi,Antonio,Poggi,Giovacchino,F
https://florentiaillustrata.net/resource/person/Gaetano_Del_Vivo,Gaetano,Del Vivo,Alessandro,F
https://florentiaillustrata.net/resource/person/Antonio_Roti,Antonio,Roti,Michele,F
https://florentiaillustrata.net/resource/person/Alessandro_Ciani,Alessandro,Ciani,David,F
https://florentiaillustrata.net/resource/person/Lorenzo_Giordanengo,Lorenzo,Giordanengo,lorenzo,F
https://florentiaillustrata.net/resource/person/Giovanni_Bigalli,Giovanni,Bigalli,Giuseppe,F
https://florentiaillustrata.net/resource/person/Giuseppe_Zaccherelli,Giuseppe,Zaccherelli,Tommaso,F
https://florentiaillustrata.net/resource/person/Jacopo_Rigacci,Jacopo,Rigacci,Giuseppe,F
https://florentiaillustrata.net/resource/person/Pietro_Tognazzoni,Pietro,Tognazzoni,,F
https://florentiaillustrata.net/resource/person/Pasquale_Cianferoni,Pasquale,Cianferoni,Luigi,F
https://florentiaillustrata.net/resource/person/Lorenzo_Pomi,Lorenzo,Pomi,Giuseppe,F
https://florentiaillustrata.net/resource/person/Giuliano_Batacchi,Giuliano,Batacchi,Giuseppe,F
https://florentiaillustrata.net/resource/person/Giovanni_Bianchi,Giovanni,Bianchi,Giuseppe,F
https://florentiaillustrata.net/resource/person/Antonio_Becucci,Antonio,Becucci,Pietro,F
https://florentiaillustrata.net/resource/person/Cosimo_Gazzeri,Cosimo,Gazzeri,Vincenzo,F
https://florentiaillustrata.net/resource/person/Alessandro_Dini_Castelli,Alessandro,Dini Castelli,Agostino,F
https://florentiaillustrata.net/resource/person/Antonio_Maria_Melani,Antonio Maria,Melani,Francesco Lorenzo,F
https://florentiaillustrata.net/resource/person/Gaetano_Mannelli,Gaetano,Mannelli,Luigi,F
https://florentiaillustrata.net/resource/person/Lorenzo_Bicchiarai,Lorenzo,Bicchiarai,Giuseppe,F
https://florentiaillustrata.net/resource/person/Filippo_Martini,Filippo,Martini,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Carlo_Buonarroti,Carlo,Buonarroti,Leonardo,F
https://florentiaillustrata.net/resource/person/Antonio_Rusca,Antonio,Rusca,Pietro,F
https://florentiaillustrata.net/resource/person/Agostino_Bronchelli,Agostino,Bronchelli,Giovanni,F
https://florentiaillustrata.net/resource/person/Francesco_Da_Barberino,Francesco,Da Barberino,Baldassarre,F
https://florentiaillustrata.net/resource/person/Stefano_Lemmi,Stefano,Lemmi,Zanobi,F
https://florentiaillustrata.net/resource/person/Tommaso_Cocchi,Tommaso,Cocchi,Gaetano,F
https://florentiaillustrata.net/resource/person/Ferdinando_Montelatici,Ferdinando,Montelatici,Antonio,F
https://florentiaillustrata.net/resource/person/Giuseppe_Pasquali,Giuseppe,Pasquali,Vincenzo,F
https://florentiaillustrata.net/resource/person/Marco_Santi,Marco,Santi,Bernardo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Balocchi,Giuseppe,Balocchi,Gaetano,F
https://florentiaillustrata.net/resource/person/Giovanni_Sonnini,Giovanni,Sonnini,Giuseppe,F
https://florentiaillustrata.net/resource/person/Guglielmo_Piatti,Guglielmo,Piatti,Costantino,F
https://florentiaillustrata.net/resource/person/Martino_Mazzoni,Martino,Mazzoni,Giovanni,F
https://florentiaillustrata.net/resource/person/Lorenzo_Gozzini,Lorenzo,Gozzini,Bernardo,F
https://florentiaillustrata.net/resource/person/Antonio_Vincivestri,Antonio,Vincivestri,Francesco Maria,F
https://florentiaillustrata.net/resource/person/Jacopo_Mannelli,Jacopo,Mannelli,Luigi,F
https://florentiaillustrata.net/resource/person/Giuseppe_Quaratesi,Giuseppe,Quaratesi,Anton Francesco,F
https://florentiaillustrata.net/resource/person/Gaetano_Barucci,Gaetano,Barucci,Lorenzo,F
https://florentiaillustrata.net/resource/person/Domenico_Barbani,Domenico,Barbani,Lorenzo,F
https://florentiaillustrata.net/resource/person/David_Servi,David,Servi,Servadio,F
https://florentiaillustrata.net/resource/person/Vincenzo_Pucci,Vincenzo,Pucci,Gaetano,F
https://florentiaillustrata.net/resource/person/Giovanni_Marchionni,Giovanni,Marchionni,Lazzero,F
https://florentiaillustrata.net/resource/person/Luigi_Del_Lungo,Luigi,Del Lungo,,F
https://florentiaillustrata.net/resource/person/Francesco_Auzzoni,Francesco,Auzzoni,Giovacchino Pietro,F
https://florentiaillustrata.net/resource/person/Pietro_Gazzarrini,Pietro,Gazzarrini,Tommaso,F
https://florentiaillustrata.net/resource/person/Pietro_Panerai,Pietro,Panerai,Luigi,F
https://florentiaillustrata.net/resource/person/Roberto_Romiti,Roberto,Romiti,Francesco,F
https://florentiaillustrata.net/resource/person/Antonio_Soriani,Antonio,Soriani,Gaetano,F
https://florentiaillustrata.net/resource/person/Vincenzo_Foglianti,Vincenzo,Foglianti,Giuseppe,F
https://florentiaillustrata.net/resource/person/Giuseppe_Bellagambi,Giuseppe,Bellagambi,Matteo,F
https://florentiaillustrata.net/resource/person/Francesco_Calori,Francesco,Calori,Valentino,F
https://florentiaillustrata.net/resource/person/Girolamo_Bolli,Girolamo,Bolli,Antonio,F
https://florentiaillustrata.net/resource/person/Luigi_Bartolini_Baldelli,Luigi,Bartolini Baldelli,Giuseppe,F
https://florentiaillustrata.net/resource/person/Cosimo_Paradisi,Cosimo,Paradisi,Vincenzo,F
https://florentiaillustrata.net/resource/person/Giovanni_Bertelli,Giovanni,Bertelli,Vincenzo,F
https://florentiaillustrata.net/resource/person/Antonio_Pelzett,Antonio,Pelzett,Giovanni,F
https://florentiaillustrata.net/resource/person/Lidiana_Giamberini,Lidiana,Giamberini,Luigi,F
https://florentiaillustrata.net/resource/person/Pietro_Santini,Pietro,Santini,Gaetano,F
https://florentiaillustrata.net/resource/person/Benedetto_Farsetti,Benedetto,Farsetti,Antonio,F
https://florentiaillustrata.net/resource/person/Luigi_Pigli_Figlinesi,Luigi,Pigli Figlinesi,Donato,F
https://florentiaillustrata.net/resource/person/Giuliano_Gianni_Mannucci_già_Leonetti,Giuliano,Gianni Mannucci già Leonetti,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Filippo_Ottonelli,Filippo,Ottonelli,Francesco,F
https://florentiaillustrata.net/resource/person/Giuseppe_Collini,Giuseppe,Collini,Giovanni,F
https://florentiaillustrata.net/resource/person/Pietro_Petrovitz_D'Armis,Pietro,Petrovitz D'Armis,Teodoro,F
https://florentiaillustrata.net/resource/person/Antonio_Mani,Antonio,Mani,Natale,F
https://florentiaillustrata.net/resource/person/Luigi_Buti,Luigi,Buti,Ferdinando,F
https://florentiaillustrata.net/resource/person/Vincenzo_Da_Barberino,Vincenzo,Da Barberino,Alessandro,F
https://florentiaillustrata.net/resource/person/Giuseppe_Guadagni,Giuseppe,Guadagni,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Luigi_Bastianelli,Luigi,Bastianelli,Saverio,F
https://florentiaillustrata.net/resource/person/Luigi_Alfani,Luigi,Alfani,Frediano,F
https://florentiaillustrata.net/resource/person/Luigi_Garbi,Luigi,Garbi,Francesco,F
https://florentiaillustrata.net/resource/person/Giovanni_Masini,Giovanni,Masini,Bernardo,F
https://florentiaillustrata.net/resource/person/Stefano_Guerri,Stefano,Guerri,Vincenzo,F
https://florentiaillustrata.net/resource/person/Giovanni_Cipriani,Giovanni,Cipriani,Antonio,F
https://florentiaillustrata.net/resource/person/Luigi_Bini,Luigi,Bini,Giovacchino,F
https://florentiaillustrata.net/resource/person/Carlo_Azzurrini,Carlo,Azzurrini,Mattias,F
https://florentiaillustrata.net/resource/person/Giorgio_Libri,Giorgio,Libri,Guglielmo,F
https://florentiaillustrata.net/resource/person/Francesco_Frascani,Francesco,Frascani,Angelo,F
https://florentiaillustrata.net/resource/person/Luigi_Torsellini_Giorgini,Luigi,Torsellini Giorgini,Carlo,F
https://florentiaillustrata.net/resource/person/Luigi_Broglia_De_Bellis,Luigi,Broglia De Bellis,Antonio,F
https://florentiaillustrata.net/resource/person/Giuseppe_Da_Montelatico,Giuseppe,Da Montelatico,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Giuseppe_Giovannini,Giuseppe,Giovannini,Carlo,F
https://florentiaillustrata.net/resource/person/Marco_Bertuccelli,Marco,Bertuccelli,Giovan Lorenzo,F
https://florentiaillustrata.net/resource/person/Luigi_Bindi,Luigi,Bindi,Michelangiolo,F
https://florentiaillustrata.net/resource/person/Giovanni_Cecchi,Giovanni,Cecchi,Luigi,F
https://florentiaillustrata.net/resource/person/Antonio_Zuti,Antonio,Zuti,Emilio,F
https://florentiaillustrata.net/resource/person/Girolamo_Conti,Girolamo,Conti,Anton Maria,F
https://florentiaillustrata.net/resource/person/Luigi_Sollazzini,Luigi,Sollazzini,Francesco,F
https://florentiaillustrata.net/resource/person/Vincenzo_Gherardini,Vincenzo,Gherardini,Giuseppe,F
https://florentiaillustrata.net/resource/person/Gaetano_Biagiotti,Gaetano,Biagiotti,Bartolommeo,F
https://florentiaillustrata.net/resource/person/Rosa_Bertelli,Rosa,Bertelli,Ignazio,F
https://florentiaillustrata.net/resource/person/Tommaso_Marti,Tommaso,Marti,Luigi,F
https://florentiaillustrata.net/resource/person/Luisa_Riccardi_Del_Vernaccia,Luisa,Riccardi Del Vernaccia,figlia di Vincenzo Riccardi,F
https://florentiaillustrata.net/resource/person/Orsola_Ramponi,Orsola,Ramponi,Andrea,F
https://florentiaillustrata.net/resource/person/Stefano_Betti,Stefano,Betti,Giuseppe,F
https://florentiaillustrata.net/resource/person/Antonio_Faini,Antonio,Faini,,F
https://florentiaillustrata.net/resource/person/Giovanni_Vangelisti,Giovanni,Vangelisti,,F
https://florentiaillustrata.net/resource/person/Vincenzo_Pacinotti,Vincenzo,Pacinotti,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Pietro_Bettazzi,Pietro,Bettazzi,Bernardo,F
https://florentiaillustrata.net/resource/person/Pasquale_Pieracci,Pasquale,Pieracci,Antonio,F
https://florentiaillustrata.net/resource/person/Michele_Pugi,Michele,Pugi,Andrea,F
https://florentiaillustrata.net/resource/person/Gaetano_Scappini,Gaetano,Scappini,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Antonio_Merlini,Antonio,Merlini,Gaetano,F
https://florentiaillustrata.net/resource/person/Francesco_Socci,Francesco,Socci,Giuseppe,F
https://florentiaillustrata.net/resource/person/Luigi_Boboli,Luigi,Boboli,Marco,F
https://florentiaillustrata.net/resource/person/Giuseppe_Sarti,Giuseppe,Sarti,Giovanni,F
https://florentiaillustrata.net/resource/person/Carlotta_Comparini,Carlotta,Comparini,Zanobi,F
https://florentiaillustrata.net/resource/person/Gaetano_Bettini,Gaetano,Bettini,Giuseppe,F
